AIN0: [0.07887695473618805, 0.08138587442226708, 0.07887695473618805, 0.08138587442226708, 0.08138587442226708, 0.07887695473618805, 0.07887695473618805, 0.08138587442226708, 0.07887695473618805, 0.07887695473618805, 0.07887695473618805, 0.0838947941083461, 0.08138587442226708, 0.08138587442226708, 0.0838947941083461, 0.07887695473618805]
AIN1: [0.0838947941083461, 0.0838947941083461, 0.0838947941083461, 0.0838947941083461, 0.08138587442226708, 0.08138587442226708, 0.0838947941083461, 0.0838947941083461, 0.0838947941083461, 0.08138587442226708, 0.08138587442226708, 0.08138587442226708, 0.08138587442226708, 0.0838947941083461, 0.08138587442226708, 0.08138587442226708]
AIN2: [0.14912670594640076, 0.14912670594640076, 0.14912670594640076, 0.14912670594640076, 0.14912670594640076, 0.14912670594640076, 0.1516356256324798, 0.1516356256324798, 0.1516356256324798, 0.14912670594640076, 0.14661778626032174, 0.14661778626032174, 0.1516356256324798, 0.14912670594640076, 0.14912670594640076, 0.1516356256324798]
AIN3: [-0.023988752393051982, -0.029006591765210032, -0.03151551145128906, -0.023988752393051982, -0.026497672079131007, -0.026497672079131007, -0.026497672079131007, -0.026497672079131007, -0.029006591765210032, -0.023988752393051982, -0.023988752393051982, -0.026497672079131007, -0.026497672079131007, -0.026497672079131007, -0.026497672079131007, -0.026497672079131007]


AIN0: [0.08138587442226708, 0.08138587442226708, 0.08138587442226708, 0.08138587442226708, 0.08138587442226708, 0.07887695473618805, 0.07887695473618805, 0.08138587442226708, 0.08138587442226708, 0.08138587442226708, 0.08138587442226708, 0.08138587442226708, 0.07887695473618805, 0.08138587442226708, 0.07887695473618805, 0.08138587442226708]
AIN1: [0.0838947941083461, 0.08138587442226708, 0.08138587442226708, 0.08138587442226708, 0.08138587442226708, 0.0838947941083461, 0.08138587442226708, 0.0838947941083461, 0.08138587442226708, 0.0838947941083461, 0.0838947941083461, 0.0838947941083461, 0.07887695473618805, 0.08138587442226708, 0.08138587442226708, 0.0838947941083461]
AIN2: [0.1516356256324798, 0.1516356256324798, 0.14912670594640076, 0.14912670594640076, 0.1516356256324798, 0.14912670594640076, 0.14661778626032174, 0.1516356256324798, 0.14912670594640076, 0.14912670594640076, 0.14912670594640076, 0.14912670594640076, 0.14912670594640076, 0.1516356256324798, 0.14912670594640076, 0.14661778626032174]
AIN3: [-0.029006591765210032, -0.026497672079131007, -0.026497672079131007, -0.026497672079131007, -0.023988752393051982, -0.023988752393051982, -0.029006591765210032, -0.026497672079131007, -0.026497672079131007, -0.023988752393051982, -0.029006591765210032, -0.026497672079131007, -0.026497672079131007, -0.029006591765210032, -0.029006591765210032, -0.026497672079131007]


AIN0: [0.08138587442226708, 0.0838947941083461, 0.07887695473618805, 0.08138587442226708, 0.08138587442226708, 0.07887695473618805, 0.08138587442226708, 0.08138587442226708, 0.08138587442226708, 0.08138587442226708, 0.08138587442226708, 0.07887695473618805, 0.07887695473618805, 0.0838947941083461, 0.07887695473618805, 0.07887695473618805]
AIN1: [0.08138587442226708, 0.0838947941083461, 0.07887695473618805, 0.0838947941083461, 0.08138587442226708, 0.08138587442226708, 0.08138587442226708, 0.0838947941083461, 0.08640371379442513, 0.08138587442226708, 0.0838947941083461, 0.07887695473618805, 0.0838947941083461, 0.08138587442226708, 0.0838947941083461, 0.0838947941083461]
AIN2: [0.14912670594640076, 0.14912670594640076, 0.14661778626032174, 0.14912670594640076, 0.14912670594640076, 0.14661778626032174, 0.1516356256324798, 0.14912670594640076, 0.14912670594640076, 0.14912670594640076, 0.14912670594640076, 0.1516356256324798, 0.1516356256324798, 0.14912670594640076, 0.14912670594640076, 0.1516356256324798]
AIN3: [-0.023988752393051982, -0.026497672079131007, -0.029006591765210032, -0.026497672079131007, -0.029006591765210032, -0.023988752393051982, -0.026497672079131007, -0.026497672079131007, -0.026497672079131007, -0.026497672079131007, -0.023988752393051982, -0.023988752393051982, -0.029006591765210032, -0.026497672079131007, -0.029006591765210032, -0.026497672079131007]


AIN0: [0.08138587442226708, 0.08138587442226708, 0.07887695473618805, 0.07887695473618805, 0.08138587442226708, 0.08138587442226708, 0.07887695473618805, 0.08138587442226708, 0.08138587442226708, 0.07887695473618805, 0.08138587442226708, 0.08138587442226708, 0.08138587442226708, 0.08138587442226708, 0.07887695473618805, 0.08138587442226708]
AIN1: [0.08138587442226708, 0.08138587442226708, 0.0838947941083461, 0.08138587442226708, 0.08138587442226708, 0.0838947941083461, 0.0838947941083461, 0.0838947941083461, 0.0838947941083461, 0.0838947941083461, 0.08138587442226708, 0.0838947941083461, 0.0838947941083461, 0.0838947941083461, 0.0838947941083461, 0.08138587442226708]
AIN2: [0.14912670594640076, 0.14912670594640076, 0.1516356256324798, 0.14912670594640076, 0.14912670594640076, 0.14912670594640076, 0.14912670594640076, 0.14912670594640076, 0.14912670594640076, 0.14912670594640076, 0.1516356256324798, 0.14912670594640076, 0.14661778626032174, 0.14912670594640076, 0.14912670594640076, 0.14912670594640076]
AIN3: [-0.026497672079131007, -0.026497672079131007, -0.026497672079131007, -0.023988752393051982, -0.029006591765210032, -0.026497672079131007, -0.029006591765210032, -0.029006591765210032, -0.026497672079131007, -0.026497672079131007, -0.023988752393051982, -0.029006591765210032, -0.023988752393051982, -0.026497672079131007, -0.026497672079131007, -0.029006591765210032]


AIN0: [0.08138587442226708, 0.07887695473618805, 0.07887695473618805, 0.07887695473618805, 0.08138587442226708, 0.08138587442226708, 0.08138587442226708, 0.07887695473618805, 0.07887695473618805, 0.08138587442226708, 0.07887695473618805, 0.08138587442226708, 0.08138587442226708, 0.0838947941083461, 0.08138587442226708, 0.0838947941083461]
AIN1: [0.08640371379442513, 0.08138587442226708, 0.0838947941083461, 0.08138587442226708, 0.08640371379442513, 0.0838947941083461, 0.0838947941083461, 0.0838947941083461, 0.0838947941083461, 0.0838947941083461, 0.0838947941083461, 0.0838947941083461, 0.0838947941083461, 0.08640371379442513, 0.08640371379442513, 0.08891263348050416]
AIN2: [0.14912670594640076, 0.14912670594640076, 0.14912670594640076, 0.1516356256324798, 0.14661778626032174, 0.14912670594640076, 0.14661778626032174, 0.14912670594640076, 0.14661778626032174, 0.14661778626032174, 0.14912670594640076, 0.14912670594640076, 0.14912670594640076, 0.14912670594640076, 0.14912670594640076, 0.14912670594640076]
AIN3: [-0.026497672079131007, -0.026497672079131007, -0.026497672079131007, -0.026497672079131007, -0.026497672079131007, -0.021479832706972957, -0.023988752393051982, -0.026497672079131007, -0.026497672079131007, -0.021479832706972957, -0.023988752393051982, -0.026497672079131007, -0.026497672079131007, -0.029006591765210032, -0.023988752393051982, -0.023988752393051982]


